,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,job_new,reason_new
1240,1,10200,69116.0,105228.0,HomeImp,ProfExe,12.0,0.0,8.0,122.84395119,0.0,36.0,36.122885906,4,2
1241,0,10200,82630.0,99250.0,DebtCon,Other,1.0,0.0,0.0,107.52855981,1.0,32.0,40.280974865,3,1
1242,0,10200,55539.0,65357.0,DebtCon,Mgr,5.0,0.0,0.0,190.94593081,1.0,17.0,28.640823727,1,1
1243,0,10200,51108.0,68673.0,DebtCon,Mgr,6.0,0.0,0.0,116.67936716,1.0,23.0,42.775643911,1,1
1244,0,10200,59907.0,71580.0,DebtCon,ProfExe,14.0,0.0,0.0,237.94813719,2.0,32.0,36.400946661,4,1
1245,0,10200,84196.0,91642.0,DebtCon,Other,1.0,0.0,0.0,104.83507193,1.0,32.0,38.376112633,3,1
1246,1,10200,52310.0,74117.0,DebtCon,Other,13.0,0.0,3.0,118.69578554,2.0,23.0,34.669820788500004,3,1
1247,0,10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.62966346,0.0,34.0,37.361513569,4,2
1248,0,10200,60180.0,72370.0,DebtCon,Mgr,5.0,0.0,0.0,125.29486665,1.0,23.0,42.504613543,1,1
1249,0,10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.28188255,2.0,29.0,38.62337208,2,1
1250,0,10200,54900.0,79000.0,DebtCon,Office,14.0,0.0,0.0,113.63333333,0.0,24.0,34.669820788500004,2,1
1251,0,10200,8907.0,59814.0,HomeImp,Other,7.0,2.0,0.0,364.43094738,1.0,22.0,16.064245381,3,2
1252,0,10200,46140.0,56206.0,DebtCon,,8.0,1.0,0.0,115.78062817,1.0,25.0,22.313705147,3,1
1253,1,10200,48670.0,90444.0,HomeImp,Other,7.0,1.0,1.0,89.355474878,1.0,7.0,39.15104729,3,2
1254,0,10200,73157.0,83858.0,DebtCon,,3.0,0.0,0.0,193.5089634,0.0,16.0,29.087994721,3,1
1256,0,10200,38223.0,60728.0,DebtCon,Mgr,7.0,0.0,0.0,166.62473824,1.0,19.0,35.347853825,1,1
1257,0,10200,61179.0,69591.0,DebtCon,,18.0,0.0,0.0,148.70447764,1.0,11.0,34.472204606,3,1
1258,0,10200,34522.0,43076.0,HomeImp,Other,9.0,0.0,0.0,92.907548338,0.0,3.0,36.845356693,3,2
1259,1,10200,29581.0,39992.0,DebtCon,Self,3.0,0.0,0.0,149.87462567,2.0,26.0,43.197242061,6,1
1260,0,10200,16322.0,86505.0,DebtCon,Other,8.0,0.0,0.0,259.16381964,0.0,14.0,21.253498139,3,1
1261,0,10200,57142.0,72664.0,DebtCon,,19.0,0.0,0.0,158.18580391,1.0,12.0,32.49748842,3,1
1262,0,10200,80969.0,100937.0,DebtCon,Other,9.0,0.0,0.0,168.74982105,4.0,21.0,39.698429807,3,1
1263,0,10200,86400.0,113698.0,HomeImp,ProfExe,11.0,0.0,1.0,181.54292704,0.0,27.0,35.031650879,4,2
1264,0,10200,65803.0,85155.0,HomeImp,Other,15.0,0.0,0.0,218.48175459,0.0,36.0,36.182192009,3,2
1265,0,10200,79257.0,105912.0,HomeImp,ProfExe,3.0,0.0,0.0,95.35537249,0.0,33.0,39.391365195,4,2
1266,0,10200,63000.0,64377.0,HomeImp,Other,7.0,0.0,0.0,347.24501311,0.0,6.0,37.774681559,3,2
1267,0,10300,61000.0,75000.0,DebtCon,Office,12.0,0.0,0.0,251.53333333,4.0,37.0,34.669820788500004,2,1
1269,0,10300,54925.0,84078.0,HomeImp,Other,2.0,0.0,1.0,189.69527288,0.0,13.0,29.133697408,3,2
1270,0,10300,51787.0,86200.0,HomeImp,Other,17.0,0.0,0.0,203.73276258,0.0,16.0,34.435246045,3,2
1271,0,10300,79243.0,89840.0,DebtCon,Office,16.0,0.0,0.0,87.825346176,0.0,9.0,24.479373218,2,1
1272,0,10300,63000.0,69085.0,HomeImp,Other,7.0,0.0,0.0,380.27804051,0.0,7.0,36.739820219,3,2
1273,0,10300,46609.0,63812.0,DebtCon,Other,1.0,0.0,0.0,184.78841632,2.0,13.0,29.140031372,3,1
1274,0,10300,58572.0,75946.0,DebtCon,Office,5.0,0.0,0.0,85.010052857,2.0,14.0,27.769438937,2,1
1275,0,10300,63000.0,50548.0,HomeImp,Mgr,5.0,0.0,0.0,165.55319924,1.0,9.0,23.886330813,1,2
1276,0,10300,50714.0,56088.0,DebtCon,Office,1.0,0.0,0.0,163.08914819,1.0,21.0,37.973055369,2,1
1277,0,10300,65382.0,73817.0,DebtCon,Other,1.0,0.0,0.0,190.64814501,1.0,17.0,34.192891589,3,1
1278,0,10300,74624.0,96697.0,DebtCon,Office,7.0,0.0,0.0,217.23532123,3.0,28.0,41.511300788,2,1
1279,0,10300,75483.0,99345.0,DebtCon,ProfExe,3.0,0.0,0.0,133.79051006,0.0,25.0,34.887236085,4,1
1280,0,10300,45275.0,62724.0,HomeImp,Other,11.0,0.0,1.0,109.32463871,3.0,34.0,37.291824994,3,2
1281,0,10300,57676.0,71027.0,DebtCon,,19.0,0.0,0.0,157.51963708,1.0,11.0,33.992366066,3,1
1282,0,10300,59340.0,84708.0,HomeImp,Other,13.0,0.0,0.0,222.36488939,1.0,36.0,34.925984254,3,2
1283,0,10300,82889.0,97189.0,DebtCon,Mgr,2.0,0.0,0.0,82.507446213,2.0,24.0,39.53698719,1,1
1284,0,10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.34575081,0.0,24.0,34.634235614,3,2
1285,0,10300,65876.0,80064.0,DebtCon,,3.0,0.0,0.0,220.82597888,0.0,15.0,30.633131002,3,1
1286,0,10300,57902.0,74355.0,HomeImp,Other,4.0,0.0,0.0,243.6309162,1.0,16.0,36.574441888,3,2
1287,1,10300,39893.0,55000.0,DebtCon,Other,1.5,0.0,1.0,99.433333333,2.0,32.0,34.669820788500004,3,1
1288,0,10300,63000.0,51053.0,HomeImp,Other,10.0,1.0,0.0,306.99220543,2.0,12.0,34.483878415,3,2
1289,0,10300,44941.0,60694.0,DebtCon,Other,2.0,0.0,0.0,85.681205116,0.0,20.0,39.53639781,3,1
1290,0,10400,63505.0,75811.0,DebtCon,Other,3.0,0.0,0.0,182.0920717,2.0,17.0,33.690785641,3,1
1291,0,10400,66044.0,83531.0,HomeImp,Office,12.0,0.0,0.0,241.51415322,0.0,31.0,45.569842652,2,2
1292,0,10400,62442.0,73197.0,DebtCon,ProfExe,8.0,0.0,0.0,47.610677633,1.0,24.0,38.88482776,4,1
1293,0,10400,63626.0,79477.0,,Other,12.0,0.0,0.0,260.79726222,0.0,27.0,27.942866028,3,1
1294,0,10400,56610.0,86831.0,HomeImp,Other,19.0,0.0,0.0,190.08482952,0.0,28.0,24.602658554,3,2
1295,0,10400,21235.0,40116.0,DebtCon,Other,3.0,0.0,0.0,166.62473824,1.0,19.0,36.905414314,3,1
1296,0,10400,64904.0,76767.0,DebtCon,Office,11.0,0.0,0.0,245.01801188,4.0,37.0,41.423844135,2,1
1297,0,10400,64336.0,77564.0,DebtCon,Office,4.0,2.0,3.0,188.78007609,2.0,30.0,39.699980465,2,1
1298,0,10400,37233.0,52320.0,DebtCon,Other,15.0,0.0,0.0,88.677328625,0.0,11.0,31.056436786,3,1
1299,0,10400,57816.0,82047.0,HomeImp,Other,3.0,0.0,1.0,176.65689456,0.0,12.0,30.674205288,3,2
1300,1,10400,51200.0,76125.0,DebtCon,Other,12.0,0.0,0.0,132.36666667,0.0,16.0,34.669820788500004,3,1
1301,0,10400,39821.0,54040.0,HomeImp,Mgr,21.0,1.0,0.0,231.60541135,1.0,18.0,36.439736731,1,2
1302,0,10400,78320.0,100017.0,DebtCon,Other,10.0,0.0,0.0,167.42253971,4.0,21.0,41.974878281,3,1
1304,0,10400,45710.0,55299.0,DebtCon,Office,0.0,0.0,0.0,166.37415023,0.0,20.0,34.536411741,2,1
1305,0,10400,11426.0,69294.0,DebtCon,ProfExe,20.0,0.0,1.0,396.92626454,1.0,11.0,20.291988939,4,1
1306,0,10500,63000.0,53907.0,HomeImp,Other,10.0,0.0,0.0,308.21326219,2.0,13.0,34.408948419,3,2
1307,0,10500,60145.0,63268.0,HomeImp,Other,4.0,0.0,0.0,122.49607792,0.0,34.0,36.736870753,3,2
1308,0,10500,64295.0,73594.0,DebtCon,,19.0,0.0,0.0,157.24655028,0.0,11.0,33.556312248,3,1
1310,0,10500,64331.0,65040.0,HomeImp,Other,4.0,0.0,0.0,66.541057817,1.0,20.0,42.332124341,3,2
1311,0,10500,63000.0,73388.0,HomeImp,Other,7.0,0.0,0.0,367.23086382,0.0,7.0,36.842174626,3,2
1312,0,10500,13694.0,87580.0,DebtCon,Other,8.0,0.0,0.0,258.55492784,0.0,14.0,20.260198049,3,1
1314,0,10500,88829.0,114962.0,DebtCon,Other,13.0,0.0,0.0,206.21222804,3.0,15.0,37.864946214,3,1
1315,0,10500,53537.0,66674.0,DebtCon,Office,4.0,0.0,0.0,83.503094799,2.0,11.0,37.098413449,2,1
1316,0,10500,41467.0,58329.0,DebtCon,Mgr,2.0,0.0,0.0,187.71348615,0.0,22.0,27.86112392,1,1
1318,0,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.55692802,0.0,10.0,32.177916696,3,1
1319,0,10500,57372.0,67960.0,DebtCon,ProfExe,1.5,0.0,0.0,158.26666667,2.0,35.0,34.669820788500004,4,1
1320,1,10500,63000.0,18600.0,HomeImp,Other,24.0,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,3,2
1321,0,10500,74000.0,89000.0,DebtCon,Mgr,6.0,0.0,0.0,138.03333333,2.0,27.0,34.669820788500004,1,1
1322,1,10500,41500.0,56247.0,DebtCon,Other,8.0,0.0,1.0,70.033333333,2.0,24.0,34.669820788500004,3,1
1324,0,10500,69656.0,88198.0,DebtCon,Office,15.0,0.0,0.0,97.319406172,0.0,8.0,27.322396546,2,1
1326,0,10500,42003.0,53754.0,DebtCon,Other,16.0,0.0,0.0,84.551104187,0.0,12.0,32.342959321,3,1
1327,0,10500,76729.0,102287.0,HomeImp,ProfExe,5.0,0.0,0.0,89.062698773,1.0,33.0,38.447658863,4,2
1328,0,10500,74814.0,98132.0,HomeImp,ProfExe,8.0,0.0,0.0,164.3308981,0.0,34.0,32.375149102,4,2
1330,0,10500,47483.0,53877.0,DebtCon,,9.0,0.0,0.0,117.05239472,0.0,26.0,21.446281709,3,1
1331,0,10500,34044.0,55784.0,DebtCon,Other,10.0,0.0,0.0,245.1308598,1.0,32.0,36.350329432,3,1
1332,0,10500,12630.0,32220.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,34.345859886,3,1
1333,0,10500,27180.0,86978.0,HomeImp,ProfExe,22.0,0.0,0.0,230.72115441,0.0,10.0,25.753010226,4,2
1334,0,10600,47701.0,66500.0,DebtCon,Other,10.0,0.0,0.0,103.01428965,0.0,23.0,37.310006097,3,1
1335,0,10600,37742.0,64334.0,DebtCon,Mgr,7.0,0.0,0.0,166.62473824,1.0,19.0,37.541257884,1,1
1336,0,10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0.0,0.0,64.066735538,1.0,19.0,34.104697064,4,2
1338,0,10600,82894.0,124359.0,HomeImp,Other,7.0,0.0,0.0,166.62473824,1.0,19.0,40.325885318,3,2
1339,0,10600,54344.0,92742.0,HomeImp,Other,19.0,0.0,0.0,171.20507901,0.0,28.0,24.553206166,3,2
1340,0,10600,39061.0,50225.0,DebtCon,Other,15.0,0.0,0.0,77.114285108,0.0,12.0,32.587465652,3,1
1341,1,10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0.0,4.0,87.859169291,2.0,13.0,36.395148149,4,1
1342,0,10600,46589.0,64559.0,HomeImp,Other,8.0,0.0,0.0,85.230876487,2.0,33.0,40.451392536,3,2
1343,0,10600,28264.0,86546.0,HomeImp,ProfExe,20.0,0.0,0.0,244.14050903,0.0,11.0,24.20235008,4,2
1344,0,10600,44696.0,57686.0,DebtCon,Office,0.0,0.0,0.0,170.34097406,0.0,20.0,37.792555026,2,1
1345,0,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0.0,0.0,164.56765548,2.0,34.0,43.204953133,4,1
1346,0,10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1.0,0.0,122.48359427,0.0,26.0,33.651646949,4,1
1348,0,10600,62909.0,81411.0,HomeImp,Other,15.0,0.0,0.0,238.31447075,1.0,35.0,34.680381648,3,2
1349,1,10600,53200.0,71000.0,DebtCon,ProfExe,2.0,0.0,0.0,224.23333333,5.0,39.0,34.669820788500004,4,1
1350,1,10600,22000.0,35200.0,DebtCon,Mgr,13.0,0.0,0.0,90.333333333,5.0,14.0,34.669820788500004,1,1
1351,0,10600,56814.0,66692.0,DebtCon,Mgr,10.0,0.0,0.0,107.37405519,1.0,18.0,32.625687041,1,1
1353,0,10600,50662.0,62491.0,DebtCon,Other,0.0,0.0,0.0,197.70926699,1.0,13.0,26.251888349,3,1
1354,0,10600,43676.0,61576.0,DebtCon,Other,6.0,0.0,0.0,84.839126053,1.0,10.0,30.868137501,3,1
1355,0,10600,66590.0,77465.0,HomeImp,Other,1.0,1.0,0.0,110.77162319,0.0,6.0,39.735785258,3,2
1356,0,10600,46972.0,80147.0,HomeImp,Office,12.0,3.0,0.0,244.23353012,2.0,29.0,32.656531297,2,2
1357,0,10600,63245.0,82041.0,DebtCon,Office,3.0,1.0,3.0,184.5725782,3.0,29.0,38.219034312,2,1
1358,0,10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0.0,0.0,92.979490511,0.0,34.0,37.319289307,4,2
1359,0,10600,120137.0,137090.0,DebtCon,ProfExe,17.0,0.0,1.0,173.6904615,0.0,33.0,30.958905738,4,1
1361,0,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.746622005,2.0,24.0,40.76038718,1,1
1362,0,10600,27666.0,56218.0,HomeImp,Other,3.0,0.0,0.0,249.85118993,0.0,10.0,39.528326336,3,2
1363,0,10600,64546.0,84576.0,DebtCon,Other,0.0,0.0,0.0,173.62528427,1.0,35.0,28.971803768,3,1
1364,0,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.655744344,1,1
1365,0,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,26.242394307,2,1
1366,0,10600,72022.0,82238.0,DebtCon,Office,5.0,1.0,2.0,181.76894044,3.0,30.0,39.594148271,2,1
1367,0,10600,58701.0,67967.0,DebtCon,Mgr,10.0,0.0,0.0,116.53228926,1.0,19.0,31.540218257,1,1
1368,0,10700,85198.0,107044.0,HomeImp,ProfExe,0.0,0.0,0.0,66.758325469,0.0,19.0,36.846466819,4,2
1369,0,10700,56197.0,79272.0,HomeImp,Other,18.0,0.0,0.0,218.98166217,1.0,16.0,34.015359605,3,2
1370,0,10700,126751.0,184554.0,DebtCon,Other,8.0,0.0,0.0,225.87035215,0.0,19.0,34.13705457,3,1
1371,0,10700,48322.0,64383.0,DebtCon,Other,0.0,1.0,0.0,185.25673471,2.0,12.0,28.030801551,3,1
1373,0,10700,124330.0,176350.0,DebtCon,Other,8.0,0.0,0.0,222.63433925,1.0,19.0,33.964777335,3,1
1374,0,10700,55341.0,78062.0,HomeImp,Other,3.0,0.0,1.0,192.59685455,0.0,12.0,28.828649308,3,2
1375,1,10700,55043.0,68609.0,DebtCon,Other,2.0,0.0,0.0,46.272175955,1.0,17.0,25.448844532,3,1
1376,0,10700,73996.0,92766.0,DebtCon,Office,15.0,0.0,1.0,102.14742858,0.0,9.0,25.3840627,2,1
1377,0,10700,59588.0,69166.0,HomeImp,Other,6.0,0.0,0.0,133.90650517,0.0,17.0,36.180857581,3,2
1378,0,10700,49573.0,68125.0,DebtCon,Other,2.0,0.0,0.0,223.2,0.0,10.0,34.669820788500004,3,1
1381,0,10700,67523.0,85560.0,DebtCon,Sales,5.0,0.0,0.0,126.84293494,0.0,35.0,26.001665333,5,1
1382,1,10700,41144.0,59375.0,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,34.669820788500004,3,1
1383,0,10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.039168276,2.0,34.0,40.396233444,3,2
1384,0,10700,54091.0,67661.0,HomeImp,Other,27.0,0.0,2.0,188.53398908,0.0,24.0,38.589372345,3,2
1386,0,10700,115118.0,124198.0,DebtCon,Self,6.0,1.0,0.0,174.34182326,0.0,19.0,31.75799058,6,1
1387,0,10700,110789.0,126781.0,DebtCon,Self,6.0,0.0,1.0,178.6374675,0.0,19.0,31.888936384,6,1
1388,0,10700,51224.0,70399.0,DebtCon,Mgr,5.0,0.0,0.0,110.67744165,1.0,23.0,42.939294407,1,1
1389,0,10700,67065.0,96171.0,DebtCon,Office,9.0,0.0,0.0,205.00760033,3.0,28.0,41.587201191,2,1
1392,1,10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0.0,0.0,97.861325762,0.0,36.0,36.996385659,4,1
1393,0,10800,98568.0,121994.0,,Office,15.0,0.0,0.0,270.26516526,0.0,16.0,33.658292221,2,1
1394,0,10800,32870.0,61572.0,DebtCon,Mgr,7.0,0.0,0.0,166.62473824,1.0,19.0,38.490246959,1,1
1396,0,10800,11950.0,46780.0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,34.669820788500004,2,2
1397,0,10800,70214.0,83882.0,DebtCon,Office,4.0,1.0,2.0,172.79930087,3.0,30.0,38.588823585,2,1
1398,0,10800,49254.0,80527.0,HomeImp,Other,2.0,0.0,2.0,202.53743039,0.0,13.0,29.551583139,3,2
1399,0,10800,44355.0,57742.0,HomeImp,Other,20.0,0.0,1.0,129.73199214,0.0,22.0,38.042767861,3,2
1400,0,10800,125732.0,184667.0,DebtCon,Other,7.0,0.0,0.0,212.22346879,0.0,19.0,33.920789966,3,1
1401,0,10800,31149.0,67239.0,DebtCon,Mgr,7.0,0.0,0.0,166.62473824,1.0,19.0,35.265437376,1,1
1402,0,10800,80203.0,98731.0,DebtCon,Other,4.0,0.0,0.0,113.42514573,2.0,31.0,41.474073805,3,1
1403,0,10800,64181.0,70996.0,DebtCon,Other,4.0,0.0,0.0,171.75957905,2.0,17.0,33.227793593,3,1
1404,1,10800,57892.0,78900.0,DebtCon,ProfExe,15.0,0.0,3.0,329.16666667,1.0,14.0,34.669820788500004,4,1
1405,0,10800,63000.0,86699.5,,,7.0,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,3,1
1406,1,10800,75000.0,87400.0,HomeImp,Other,7.0,1.0,0.0,101.46666667,2.0,19.0,34.669820788500004,3,2
1407,1,10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0.0,0.0,110.56666667,5.0,26.0,34.669820788500004,4,1
1408,0,10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.66507078,0.0,23.0,30.09500969,1,1
1409,0,10800,67740.0,108135.0,DebtCon,Office,11.0,0.0,0.0,163.27383179,1.0,12.0,38.383498378,2,1
1411,0,10800,56477.0,94980.0,HomeImp,Other,17.0,0.0,0.0,179.91736263,0.0,28.0,25.210739655,3,2
1412,0,10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983,4,1
1413,0,10800,59469.0,69834.0,DebtCon,Other,3.0,0.0,0.0,308.75917568,0.0,9.0,34.095785093,3,1
1414,0,10800,61791.0,78361.0,DebtCon,Office,5.0,0.0,0.0,94.518067782,2.0,15.0,28.088524645,2,1
1415,1,10800,24182.0,39750.0,DebtCon,ProfExe,2.0,0.0,0.0,176.83333333,0.0,36.0,34.669820788500004,4,1
1416,0,10800,63000.0,49495.0,HomeImp,Mgr,5.0,0.0,0.0,141.16529822,1.0,8.0,21.079998939,1,2
1417,0,10800,83441.0,92148.0,DebtCon,Mgr,5.0,0.0,0.0,119.14584404,1.0,26.0,40.978635322,1,1
1419,0,10800,67171.0,82138.0,HomeImp,Other,2.0,0.0,0.0,89.124526305,0.0,6.0,38.8031464,3,2
1420,0,10800,13365.0,66979.0,HomeImp,Other,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968,3,2
1421,0,10800,89139.0,122571.0,HomeImp,Other,8.0,0.0,0.0,166.62473824,1.0,19.0,40.780527152,3,2
1422,0,10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,3,1
1423,0,10800,61767.0,72668.0,DebtCon,ProfExe,15.0,0.0,0.0,228.98545319,3.0,32.0,37.91433471,4,1
1424,1,10900,86754.0,110000.0,DebtCon,ProfExe,13.0,0.0,2.0,103.43333333,0.0,19.0,34.669820788500004,4,1
1425,0,10900,57494.0,66704.0,DebtCon,Mgr,6.0,0.0,0.0,115.31274905,1.0,24.0,39.510985743,1,1
1426,0,10900,63000.0,76207.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,22.392611597,3,1
1427,0,10900,49406.0,83074.0,HomeImp,Other,1.0,0.0,1.0,191.81512308,0.0,13.0,30.124555686,3,2
1428,0,10900,22513.0,52355.0,HomeImp,Other,1.0,0.0,0.0,248.58340866,0.0,10.0,39.204625006,3,2
1429,1,10900,63000.0,16365.0,HomeImp,Other,7.0,0.0,0.0,59.548702675,1.0,2.0,24.195903631,3,2
1430,0,10900,63000.0,66691.0,HomeImp,Other,7.0,0.0,0.0,349.75236213,0.0,7.0,34.34334852,3,2
1432,0,10900,56793.0,68825.0,DebtCon,Other,3.0,0.0,0.0,225.88904146,0.0,9.0,34.727875189,3,1
1433,0,10900,25061.0,35792.0,DebtCon,Other,3.0,0.0,0.0,166.62473824,1.0,19.0,37.10471224,3,1
1434,0,10900,51990.0,76918.0,HomeImp,Other,0.0,0.0,1.0,180.81810233,0.0,12.0,29.555406533,3,2
1435,0,10900,59029.0,76120.0,DebtCon,Other,2.0,0.0,0.0,231.73414438,0.0,10.0,36.025683828,3,1
1436,0,10900,116030.0,125179.0,DebtCon,Self,6.0,0.0,0.0,177.08584488,0.0,19.0,33.849092539,6,1
1437,0,10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,35.667645974,3,1
1438,1,10900,49352.0,56529.0,DebtCon,Other,7.0,0.0,1.0,78.833617625,2.0,23.0,36.174955236,3,1
1439,0,11000,14046.0,34777.0,DebtCon,Other,5.0,0.0,0.0,256.63415201,0.0,11.0,22.447943315,3,1
1440,0,11000,88252.0,112567.0,DebtCon,Other,11.0,0.0,0.0,224.71557646,2.0,15.0,39.526852362,3,1
1441,0,11000,52602.0,61496.0,DebtCon,Other,13.0,0.0,0.0,107.34006616,0.0,22.0,37.699108592,3,1
1442,1,11000,60513.0,110485.0,DebtCon,Mgr,3.0,1.0,1.0,126.77192888,1.0,17.0,40.031393322,1,1
1443,0,11000,76958.0,88607.0,DebtCon,ProfExe,9.0,0.0,0.0,175.41182666,0.0,12.0,39.216775179,4,1
1444,0,11000,21738.0,86586.0,HomeImp,ProfExe,20.0,0.0,0.0,241.06079106,0.0,10.0,25.21859995,4,2
1445,0,11000,77929.0,102942.0,HomeImp,ProfExe,8.0,0.0,0.0,173.8298837,0.0,34.0,33.897772554,4,2
1446,0,11000,89275.0,108653.0,DebtCon,Other,15.0,0.0,0.0,206.90348089,2.0,15.0,37.743047077,3,1
1447,0,11000,57554.0,68222.0,DebtCon,ProfExe,14.0,0.0,0.0,215.43179389,3.0,32.0,36.569347898,4,1
1448,0,11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,24.404335112,4,2
1449,0,11000,63314.0,69285.0,DebtCon,ProfExe,15.0,0.0,0.0,244.01777452,3.0,32.0,36.542570221,4,1
1450,0,11000,48538.0,63805.0,DebtCon,Other,9.0,0.0,0.0,88.606023456,0.0,22.0,38.026151095,3,1
1451,0,11000,50716.0,61492.0,DebtCon,Other,3.0,0.0,1.0,90.230329762,0.0,20.0,38.255862022,3,1
1452,1,11000,77517.0,86214.0,HomeImp,ProfExe,2.0,2.0,0.0,352.37913787,0.0,28.0,28.030214206,4,2
1453,0,11000,56795.0,70014.0,DebtCon,Other,3.0,0.0,1.0,319.79577127,0.0,10.0,33.596170858,3,1
1454,1,11000,45000.0,63775.0,DebtCon,Other,14.0,0.0,0.0,173.16666667,0.0,18.0,34.669820788500004,3,1
1455,1,11000,49000.0,66922.0,DebtCon,Other,11.0,0.0,2.0,91.0,3.0,32.0,34.669820788500004,3,1
1457,0,11000,15129.0,29375.0,DebtCon,Office,6.0,0.0,1.0,102.43333333,0.0,17.0,34.669820788500004,2,1
1458,0,11000,74596.0,98000.0,HomeImp,ProfExe,6.0,0.0,0.0,108.53333333,1.0,27.0,34.669820788500004,4,2
1459,0,11000,85149.0,106820.0,HomeImp,Mgr,10.0,0.0,0.0,240.43333333,0.0,25.0,34.669820788500004,1,2
1460,0,11000,102000.0,120000.0,DebtCon,,3.0,0.0,0.0,125.8,1.0,26.0,34.669820788500004,3,1
1461,0,11000,63847.0,86500.0,HomeImp,Office,26.0,0.0,0.0,170.43333333,2.0,14.0,34.669820788500004,2,2
1462,1,11000,54100.0,70438.0,DebtCon,Self,2.0,3.0,1.0,115.6,1.0,25.0,34.669820788500004,6,1
1465,1,11000,53700.0,68000.0,DebtCon,Mgr,6.0,0.0,0.0,101.5,0.0,13.0,34.669820788500004,1,1
1466,1,11000,62227.0,81250.0,DebtCon,Office,9.0,0.0,5.0,123.76666667,3.0,34.0,34.669820788500004,2,1
1467,1,11000,41000.0,63450.0,HomeImp,Other,2.9,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,3,2
1468,1,11000,122751.0,140000.0,DebtCon,Other,5.0,0.0,0.0,116.7,2.0,30.0,34.669820788500004,3,1
1469,1,11000,85474.0,118125.0,HomeImp,Office,2.5,2.0,0.0,132.93333333,1.0,9.0,34.669820788500004,2,2
1471,0,11000,116361.0,143318.0,DebtCon,ProfExe,15.0,0.0,1.0,181.07079325,1.0,32.0,30.032845485,4,1
1472,0,11000,54641.0,65705.0,DebtCon,Other,5.0,0.0,0.0,323.19292763,0.0,10.0,33.299628394,3,1
1473,0,11000,85758.0,108661.0,HomeImp,Mgr,11.0,0.0,0.0,255.28741537,0.0,24.0,29.434867143,1,2
1474,0,11000,60123.0,74887.0,HomeImp,Other,3.0,0.0,1.0,242.24976115,2.0,16.0,37.680169764,3,2
1475,0,11000,43614.0,60831.0,DebtCon,Other,3.0,0.0,2.0,84.444746145,0.0,20.0,36.673648152,3,1
1476,0,11000,83639.0,98081.0,DebtCon,Other,10.0,0.0,0.0,155.37122034,4.0,22.0,42.539685706,3,1
1477,0,11000,50178.0,64427.0,DebtCon,Other,5.0,0.0,0.0,67.636289053,1.0,11.0,28.689928357,3,1
1478,0,11000,77723.0,107245.0,HomeImp,ProfExe,5.0,0.0,0.0,115.55852962,0.0,26.0,26.91192966,4,2
1479,0,11000,46093.0,60563.0,DebtCon,Mgr,4.0,0.0,0.0,190.48216428,1.0,21.0,29.578148133,1,1
1480,1,11000,85008.0,73223.0,HomeImp,Mgr,7.0,0.0,2.0,197.12004536,0.0,23.0,41.441052018,1,2
1481,0,11000,106762.0,123138.0,DebtCon,,2.0,0.0,0.0,131.01191573,0.0,25.0,32.80374334,3,1
1482,0,11000,92521.0,110704.0,DebtCon,Other,13.0,0.0,0.0,208.89848526,2.0,16.0,39.250433285,3,1
1483,1,11000,49000.0,68000.0,HomeImp,Other,2.0,2.0,3.0,9.1,3.0,15.0,34.669820788500004,3,2
1484,0,11000,63000.0,56851.0,HomeImp,Other,10.0,0.0,0.0,308.43564919,2.0,13.0,31.075616581,3,2
